issue_key,file_path,file,rule,impact_severity,impact_quality,type,message,line,effort,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,sqale_index,lines,reliability_rating,security_rating,commit_count,unique_authors,churn,days_since_modified,satd_count,satd_text
AZ4INX6nUdMD1-xUqsCQ,lib/sqlalchemy/testing/config.py,config.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""kw"".",68,5min,0.0,0.0,8.0,8.0,58.0,20.0,40.0,428.0,A,A,6,1,45,116,,
AZ4INX6nUdMD1-xUqsCR,lib/sqlalchemy/testing/config.py,config.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""arg_sets"".",68,5min,0.0,0.0,8.0,8.0,58.0,20.0,40.0,428.0,A,A,6,1,45,116,,
AZ4INX6nUdMD1-xUqsCS,lib/sqlalchemy/testing/config.py,config.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""parameters"".",71,5min,0.0,0.0,8.0,8.0,58.0,20.0,40.0,428.0,A,A,6,1,45,116,,
AZ4INX6nUdMD1-xUqsCT,lib/sqlalchemy/testing/config.py,config.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""kw"".",74,5min,0.0,0.0,8.0,8.0,58.0,20.0,40.0,428.0,A,A,6,1,45,116,,
AZ4INX6nUdMD1-xUqsCU,lib/sqlalchemy/testing/config.py,config.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""arg"".",74,5min,0.0,0.0,8.0,8.0,58.0,20.0,40.0,428.0,A,A,6,1,45,116,,
AZ4INX6rUdMD1-xUqsCV,lib/sqlalchemy/testing/engines.py,engines.py,python:S1066,MEDIUM,MAINTAINABILITY,CODE_SMELL,Merge this if statement with the enclosing one.,108,5min,0.0,0.0,3.0,3.0,100.0,77.0,21.0,473.0,A,A,6,2,138,2,3.0,"TODO: this doesn't cover all cases | as nicely as we'd like, namely MySQLdb. | proxy server idea to get better"
AZ4INX6-UdMD1-xUqsC9,lib/sqlalchemy/testing/entities.py,entities.py,python:S1871,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Either merge this branch with the identical one on line ""74"" or change one of the implementations.",80,10min,0.0,0.0,3.0,3.0,22.0,37.0,37.0,118.0,A,A,1,1,2,116,,
AZ4INX67UdMD1-xUqsC1,lib/sqlalchemy/testing/exclusions.py,exclusions.py,python:S2836,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Add a ""break"" statement or remove this ""else"" clause.",72,5min,0.0,0.0,6.0,6.0,101.0,85.0,80.0,436.0,A,A,3,1,49,116,,
AZ4INX6cUdMD1-xUqsB_,lib/sqlalchemy/testing/fixtures/mypy.py,mypy.py,python:S6397,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this character class by the character itself.,166,5min,0.0,0.0,7.0,7.0,42.0,87.0,77.0,313.0,A,A,4,3,87,2,3.0,"as of mypy 0.971 i think we need to keep mypy_path empty | manipulate sys.path and/or guess what mypy is doing | 1 or a 0 return code here, could be either depending on if"
AZ4INX6cUdMD1-xUqsCA,lib/sqlalchemy/testing/fixtures/mypy.py,mypy.py,python:S5869,MEDIUM,MAINTAINABILITY,CODE_SMELL,Remove duplicates in this character class.,183,5min,0.0,0.0,7.0,7.0,42.0,87.0,77.0,313.0,A,A,4,3,87,2,3.0,"as of mypy 0.971 i think we need to keep mypy_path empty | manipulate sys.path and/or guess what mypy is doing | 1 or a 0 return code here, could be either depending on if"
AZ4INX6cUdMD1-xUqsCC,lib/sqlalchemy/testing/fixtures/mypy.py,mypy.py,python:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,Remove this commented out code.,197,5min,0.0,0.0,7.0,7.0,42.0,87.0,77.0,313.0,A,A,4,3,87,2,3.0,"as of mypy 0.971 i think we need to keep mypy_path empty | manipulate sys.path and/or guess what mypy is doing | 1 or a 0 return code here, could be either depending on if"
AZ4INX6cUdMD1-xUqsCF,lib/sqlalchemy/testing/fixtures/mypy.py,mypy.py,python:S108,MEDIUM,MAINTAINABILITY,CODE_SMELL,Either remove or fill this block of code.,271,5min,0.0,0.0,7.0,7.0,42.0,87.0,77.0,313.0,A,A,4,3,87,2,3.0,"as of mypy 0.971 i think we need to keep mypy_path empty | manipulate sys.path and/or guess what mypy is doing | 1 or a 0 return code here, could be either depending on if"
AZ4INX6LUdMD1-xUqsB1,lib/sqlalchemy/testing/fixtures/orm.py,orm.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""cls"".",220,5min,0.0,0.0,4.0,4.0,34.0,11.0,20.0,228.0,A,A,1,1,2,116,,
AZ4INX6EUdMD1-xUqsBk,lib/sqlalchemy/testing/plugin/bootstrap.py,bootstrap.py,python:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this generic exception class with a more specific one.,51,20min,0.0,0.0,1.0,1.0,2.0,2.0,20.0,52.0,A,A,2,2,3,2,,
AZ4INX5-UdMD1-xUqsBR,lib/sqlalchemy/testing/plugin/plugin_base.py,plugin_base.py,python:S5890,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Replace the type hint ""Namespace"" with ""Optional[Namespace]"" or don't assign ""None"" to ""options""",56,5min,1.0,0.0,8.0,9.0,112.0,113.0,79.0,780.0,E,A,6,2,65,116,,
AZ4INX5-UdMD1-xUqsBV,lib/sqlalchemy/testing/plugin/plugin_base.py,plugin_base.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""cls"".",536,5min,1.0,0.0,8.0,9.0,112.0,113.0,79.0,780.0,E,A,6,2,65,116,,
AZ4INX5-UdMD1-xUqsBX,lib/sqlalchemy/testing/plugin/plugin_base.py,plugin_base.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""test"".",612,5min,1.0,0.0,8.0,9.0,112.0,113.0,79.0,780.0,E,A,6,2,65,116,,
AZ4INX5-UdMD1-xUqsBY,lib/sqlalchemy/testing/plugin/plugin_base.py,plugin_base.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""test"".",623,5min,1.0,0.0,8.0,9.0,112.0,113.0,79.0,780.0,E,A,6,2,65,116,,
AZ4INX5-UdMD1-xUqsBb,lib/sqlalchemy/testing/plugin/plugin_base.py,plugin_base.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""ctx"".",741,5min,1.0,0.0,8.0,9.0,112.0,113.0,79.0,780.0,E,A,6,2,65,116,,
AZ4INX6BUdMD1-xUqsBc,lib/sqlalchemy/testing/plugin/pytestplugin.py,pytestplugin.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""config"".",185,5min,0.0,0.0,8.0,8.0,148.0,201.0,97.0,869.0,A,A,5,2,48,2,4.0,"this is much easier to do within pytest_pycollect_makeitem, however | is that true and why's that? (when using unittest, they're sorted) | this is the pytest hacky part.  don't do a full update wrapper | because pytest is really being sneaky about finding the args"
AZ4INX6BUdMD1-xUqsBd,lib/sqlalchemy/testing/plugin/pytestplugin.py,pytestplugin.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""error"".",227,5min,0.0,0.0,8.0,8.0,148.0,201.0,97.0,869.0,A,A,5,2,48,2,4.0,"this is much easier to do within pytest_pycollect_makeitem, however | is that true and why's that? (when using unittest, they're sorted) | this is the pytest hacky part.  don't do a full update wrapper | because pytest is really being sneaky about finding the args"
AZ4INX6BUdMD1-xUqsBe,lib/sqlalchemy/testing/plugin/pytestplugin.py,pytestplugin.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""session"".",236,5min,0.0,0.0,8.0,8.0,148.0,201.0,97.0,869.0,A,A,5,2,48,2,4.0,"this is much easier to do within pytest_pycollect_makeitem, however | is that true and why's that? (when using unittest, they're sorted) | this is the pytest hacky part.  don't do a full update wrapper | because pytest is really being sneaky about finding the args"
AZ4INX6BUdMD1-xUqsBf,lib/sqlalchemy/testing/plugin/pytestplugin.py,pytestplugin.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""config"".",236,5min,0.0,0.0,8.0,8.0,148.0,201.0,97.0,869.0,A,A,5,2,48,2,4.0,"this is much easier to do within pytest_pycollect_makeitem, however | is that true and why's that? (when using unittest, they're sorted) | this is the pytest hacky part.  don't do a full update wrapper | because pytest is really being sneaky about finding the args"
AZ4INX6BUdMD1-xUqsBh,lib/sqlalchemy/testing/plugin/pytestplugin.py,pytestplugin.py,python:S1854,MEDIUM,MAINTAINABILITY,CODE_SMELL,Remove this assignment to local variable 'add_markers'; the value is never used.,273,1min,0.0,0.0,8.0,8.0,148.0,201.0,97.0,869.0,A,A,5,2,48,2,4.0,"this is much easier to do within pytest_pycollect_makeitem, however | is that true and why's that? (when using unittest, they're sorted) | this is the pytest hacky part.  don't do a full update wrapper | because pytest is really being sneaky about finding the args"
AZ4INX6iUdMD1-xUqsCJ,lib/sqlalchemy/testing/profiling.py,profiling.py,python:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,Remove this commented out code.,275,5min,0.0,0.0,7.0,7.0,48.0,52.0,35.0,325.0,A,A,4,3,8,2,,
AZ4INX6iUdMD1-xUqsCK,lib/sqlalchemy/testing/profiling.py,profiling.py,python:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,Remove this commented out code.,277,5min,0.0,0.0,7.0,7.0,48.0,52.0,35.0,325.0,A,A,4,3,8,2,,
AZ4INX6iUdMD1-xUqsCL,lib/sqlalchemy/testing/profiling.py,profiling.py,python:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,Remove this commented out code.,280,5min,0.0,0.0,7.0,7.0,48.0,52.0,35.0,325.0,A,A,4,3,8,2,,
AZ4INX6iUdMD1-xUqsCM,lib/sqlalchemy/testing/profiling.py,profiling.py,python:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,Remove this commented out code.,283,5min,0.0,0.0,7.0,7.0,48.0,52.0,35.0,325.0,A,A,4,3,8,2,,
AZ4INX7JUdMD1-xUqsDE,lib/sqlalchemy/testing/requirements.py,requirements.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""config"".",1592,5min,0.0,0.0,4.0,4.0,251.0,32.0,15.0,1819.0,A,A,19,7,152,96,1.0,"TODO: exclusions should be composable,"
AZ4INX7JUdMD1-xUqsDF,lib/sqlalchemy/testing/requirements.py,requirements.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""config"".",1595,5min,0.0,0.0,4.0,4.0,251.0,32.0,15.0,1819.0,A,A,19,7,152,96,1.0,"TODO: exclusions should be composable,"
AZ4INX6uUdMD1-xUqsCZ,lib/sqlalchemy/testing/schema.py,schema.py,python:S1542,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Rename function ""Table"" to match the regular expression ^[a-z_][a-z0-9_]*$.",26,10min,0.0,0.0,4.0,4.0,42.0,34.0,33.0,225.0,A,A,2,1,32,116,2.0,hardcoded rule for oracle; this should | be moved out
AZ4INX6uUdMD1-xUqsCY,lib/sqlalchemy/testing/schema.py,schema.py,python:S1066,MEDIUM,MAINTAINABILITY,CODE_SMELL,Merge this if statement with the enclosing one.,50,5min,0.0,0.0,4.0,4.0,42.0,34.0,33.0,225.0,A,A,2,1,32,116,2.0,hardcoded rule for oracle; this should | be moved out
AZ4INX6uUdMD1-xUqsCb,lib/sqlalchemy/testing/schema.py,schema.py,python:S1542,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Rename function ""Column"" to match the regular expression ^[a-z_][a-z0-9_]*$.",69,10min,0.0,0.0,4.0,4.0,42.0,34.0,33.0,225.0,A,A,2,1,32,116,2.0,hardcoded rule for oracle; this should | be moved out
AZ4INX6yUdMD1-xUqsCh,lib/sqlalchemy/testing/util.py,util.py,python:S2836,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Add a ""break"" statement or remove this ""else"" clause.",118,5min,0.0,0.0,8.0,8.0,77.0,80.0,37.0,538.0,A,A,4,2,18,2,2.0,TODO: this warning can be used to find all the places | TODO:
AZ4INX6yUdMD1-xUqsCc,lib/sqlalchemy/testing/util.py,util.py,python:S1066,MEDIUM,MAINTAINABILITY,CODE_SMELL,Merge this if statement with the enclosing one.,520,5min,0.0,0.0,8.0,8.0,77.0,80.0,37.0,538.0,A,A,4,2,18,2,2.0,TODO: this warning can be used to find all the places | TODO:
AZ4INX2IUdMD1-xUqr5-,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""thing"".",89,5min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2IUdMD1-xUqr5_,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""args"".",98,5min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2IUdMD1-xUqr6A,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""fn"".",98,5min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2IUdMD1-xUqr6B,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""kw"".",98,5min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2IUdMD1-xUqr6C,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""args"".",101,5min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2IUdMD1-xUqr6D,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""kw"".",101,5min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2IUdMD1-xUqr6E,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1542,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Rename function ""AsyncAdaptedLock"" to match the regular expression ^[a-z_][a-z0-9_]*$.",101,10min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2IUdMD1-xUqr6F,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""arg"".",107,5min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2IUdMD1-xUqr6G,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""kw"".",107,5min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2IUdMD1-xUqr6H,lib/sqlalchemy/util/concurrency.py,concurrency.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""fn"".",107,5min,0.0,0.0,11.0,11.0,21.0,13.0,57.0,109.0,A,A,3,3,8,116,,
AZ4INX2EUdMD1-xUqr5n,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1515,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Add a parameter to the parent lambda function and use variable ""base"" as its default value; The value of ""base"" might change at the next loop iteration.",221,30min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr5o,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this generic exception class with a more specific one.,251,20min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr5x,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""target_cls"".",693,5min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr5t,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""target_cls_sphinx_name"".",694,5min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr5r,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""proxy_cls_sphinx_name"".",695,5min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr5u,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""classmethods"".",696,5min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr5s,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""methods"".",697,5min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr5v,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""attributes"".",698,5min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr5w,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""use_intermediate_variable"".",699,5min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr51,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1871,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Either merge this branch with the identical one on line ""1728"" or change one of the implementations.",1730,10min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2EUdMD1-xUqr52,lib/sqlalchemy/util/langhelpers.py,langhelpers.py,python:S1871,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Either merge this branch with the identical one on line ""1728"" or change one of the implementations.",1732,10min,0.0,0.0,23.0,23.0,359.0,435.0,211.0,2219.0,A,A,12,3,434,2,8.0,"such as when a kw-only indicator ""*"" is present, which is why | detail, and can be removed or deprecated in future Python releases. | way other than completely deceiving the type checker into thinking there | way to achieve this. | NOTE: we should ultimately get rid of this global thing, | however, currently it is to support pickling.  The best | TODO: this is not working for params like "":param case_sensitive=True:"" | TODO: this still won't cover if the code example itself has"
AZ4INX2VUdMD1-xUqr6S,lib/sqlalchemy/util/tool_support.py,tool_support.py,python:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this generic exception class with a more specific one.,97,20min,0.0,0.0,1.0,1.0,21.0,22.0,20.0,202.0,A,A,2,2,3,2,,
AZ4INX11UdMD1-xUqr5c,lib/sqlalchemy/util/topological.py,topological.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""deterministic_order"".",61,5min,0.0,0.0,3.0,3.0,17.0,26.0,16.0,121.0,A,A,1,1,2,116,,
AZ4INX11UdMD1-xUqr5d,lib/sqlalchemy/util/topological.py,topological.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""allitems"".",78,5min,0.0,0.0,3.0,3.0,17.0,26.0,16.0,121.0,A,A,1,1,2,116,,
AZ4INX2MUdMD1-xUqr6J,lib/sqlalchemy/util/typing.py,typing.py,python:S5855,MEDIUM,RELIABILITY,BUG,Remove or rework this redundant alternative.,228,5min,1.0,0.0,2.0,3.0,86.0,71.0,7.0,630.0,C,A,8,3,132,17,2.0,is not the usual way variables would resolve. | python 3.10. For sqlalchemy use cases it's fine to consider it a TAT
AZ4INX2MUdMD1-xUqr6K,lib/sqlalchemy/util/typing.py,typing.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""locals_"".",337,5min,1.0,0.0,2.0,3.0,86.0,71.0,7.0,630.0,C,A,8,3,132,17,2.0,is not the usual way variables would resolve. | python 3.10. For sqlalchemy use cases it's fine to consider it a TAT
AZ4INX57UdMD1-xUqsBK,lib/sqlalchemy/connectors/aioodbc.py,aioodbc.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""AsyncAdapt_aioodbc_cursor"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",28,5min,0.0,0.0,7.0,7.0,24.0,12.0,32.0,175.0,A,A,4,2,24,67,1.0,how it's supposed to work
AZ4INX57UdMD1-xUqsBL,lib/sqlalchemy/connectors/aioodbc.py,aioodbc.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""AsyncAdapt_aioodbc_ss_cursor"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",39,5min,0.0,0.0,7.0,7.0,24.0,12.0,32.0,175.0,A,A,4,2,24,67,1.0,how it's supposed to work
AZ4INX57UdMD1-xUqsBM,lib/sqlalchemy/connectors/aioodbc.py,aioodbc.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""AsyncAdapt_aioodbc_connection"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",45,5min,0.0,0.0,7.0,7.0,24.0,12.0,32.0,175.0,A,A,4,2,24,67,1.0,how it's supposed to work
AZ4INX57UdMD1-xUqsBN,lib/sqlalchemy/connectors/aioodbc.py,aioodbc.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""AsyncAdaptFallback_aioodbc_connection"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",90,5min,0.0,0.0,7.0,7.0,24.0,12.0,32.0,175.0,A,A,4,2,24,67,1.0,how it's supposed to work
AZ4INX57UdMD1-xUqsBP,lib/sqlalchemy/connectors/aioodbc.py,aioodbc.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""AsyncAdapt_aioodbc_dbapi"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",96,5min,0.0,0.0,7.0,7.0,24.0,12.0,32.0,175.0,A,A,4,2,24,67,1.0,how it's supposed to work
AZ4INX57UdMD1-xUqsBO,lib/sqlalchemy/connectors/aioodbc.py,aioodbc.py,python:S116,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this field ""Cursor"" to match the regular expression ^[_a-z][_a-z0-9]*$.",102,2min,0.0,0.0,7.0,7.0,24.0,12.0,32.0,175.0,A,A,4,2,24,67,1.0,how it's supposed to work
AZ4INX57UdMD1-xUqsBQ,lib/sqlalchemy/connectors/aioodbc.py,aioodbc.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""aiodbcConnector"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",145,5min,0.0,0.0,7.0,7.0,24.0,12.0,32.0,175.0,A,A,4,2,24,67,1.0,how it's supposed to work
AZ4INX52UdMD1-xUqsBF,lib/sqlalchemy/connectors/asyncio.py,asyncio.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""AsyncAdapt_dbapi_cursor"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",21,5min,0.0,0.0,4.0,4.0,46.0,16.0,20.0,214.0,A,A,7,4,177,116,,
